id,dapp_name,dapp_slug,dapp_category,date,round_name,round,amount,chains,sector,category,category_group,source,lead_investors,other_investors,valuation,defillama_id,created_at
453,Rhea Finance,rhea-finance,defi,2022-02-19,Ref Finance,Strategic ,4.8,Near,DEX,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1494297339342864384,Jump Crypto,"Alameda Research, Dragonfly Capital",,541,2025-09-22 10:10:27.870083
337,Rhea Finance,rhea-finance,defi,2022-02-19,Ref Finance,Strategic ,4.8,Near,DEX,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1494297339342864384,Jump Crypto,"Alameda Research, Dragonfly Capital",,541,2025-09-10 13:21:23.545758
262,Rhea Finance,rhea-finance,defi,2022-02-19,Ref Finance,Strategic ,4.8,Near,DEX,DeFi,DeFi & CeFi,https://twitter.com/CoinDesk/status/1494297339342864384,Jump Crypto,"Alameda Research, Dragonfly Capital",,541,2025-09-10 11:32:57.718775
229,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-09-05 19:28:59.083519
95,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-07-28 16:29:08.450560
160,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-08-18 15:41:34.486663
379,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-09-10 13:21:23.545758
304,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-09-10 11:32:57.718775
577,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-11-24 20:09:23.964054
496,SONEX,sonex,exchanges,2025-01-21,Sonex,Seed,1.0,Sonic,"SONEX is built on a foundation of zk co-processors and decentralized storage and leverage an AI routing terminal to deliver investment strategies.Designed to meet diverse trading needs, SONEX is set to evolve into a comprehensive Alpha Hunting Ecosystem Aggregator, empowering users to stay ahead in the ever-evolving DeFi landscape",DeFi,DeFi & CeFi,https://chainwire.org/2025/01/21/sonex-closes-seed-round-for-defi-trading-in-soneium-ecosystem/,Outliers Fund,"Axiom, Taisu Ventures, Nonagon Capital, Flow Traders, Lootex, Gate Ventures",,5640,2025-09-22 10:10:27.870083
539,Superfluid,superfluid,defi,2025-08-28,Superfluid,Public token sale,2.0,,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Payments,DeFi & CeFi,https://x.com/Superfluid_HQ/status/1961037141535814038,,,,693,2025-11-24 20:09:23.964054
461,Superfluid,superfluid,defi,2025-08-28,Superfluid,Public token sale,2.0,,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Payments,DeFi & CeFi,https://x.com/Superfluid_HQ/status/1961037141535814038,,,,693,2025-09-22 10:10:27.870083
270,Superfluid,superfluid,defi,2025-08-28,Superfluid,Public token sale,2.0,,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Payments,DeFi & CeFi,https://x.com/Superfluid_HQ/status/1961037141535814038,,,,693,2025-09-10 11:32:57.718775
195,Superfluid,superfluid,defi,2025-08-28,Superfluid,Public token sale,2.0,,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Payments,DeFi & CeFi,https://x.com/Superfluid_HQ/status/1961037141535814038,,,,693,2025-09-05 19:28:59.083519
345,Superfluid,superfluid,defi,2025-08-28,Superfluid,Public token sale,2.0,,"Programmable Cashflows. Handle subscriptions, salaries, rewards and any composable stream of value, with continuous settlement and per-second netting for extreme capital efficiency.",Payments,DeFi & CeFi,https://x.com/Superfluid_HQ/status/1961037141535814038,,,,693,2025-09-10 13:21:23.545758
127,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-08-18 15:41:34.486663
62,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-07-28 16:29:08.450560
346,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-09-10 13:21:23.545758
540,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-11-24 20:09:23.964054
196,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-09-05 19:28:59.083519
271,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-09-10 11:32:57.718775
462,Superfluid,superfluid,defi,2024-02-22,Superfluid,Strategic ,5.1,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/TheBlock__/status/1760695961024667953,Fabric Ventures,"Multicoin Capital, Circle Ventures, Safe Ecosystem Foundation, The Lao, Taavet+Sten",,693,2025-09-22 10:10:27.870083
344,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-09-10 13:21:23.545758
269,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-09-10 11:32:57.718775
460,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-09-22 10:10:27.870083
194,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-09-05 19:28:59.083519
126,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-08-18 15:41:34.486663
538,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-11-24 20:09:23.964054
61,Superfluid,superfluid,defi,2021-07-13,Superfluid,Seed,9.0,"Polygon, Arbitrum, Gnosis, Optimism, Avalanche, BSC",Payment streaming protocol,DeFi,DeFi & CeFi,https://twitter.com/Superfluid_HQ/status/1414937101745983491,Multicoin Capital,"Delphi Digital , DeFiance Capital, Metacartel Ventures, MMC, Fabric Ventures, The Lao, DeFi Alliance, White Star Capital, Roble Venture Capital, Tiny VC, Divergence Ventures, BR Capital, Angel DAO, Stable Node, beToken Capital, Supernova Fund, ID Theory, Happiness Capital, Taavet Hinrikus, Sten Tamkivi, Ryan Selkis, Anthony Sassano, David Hoffmann, Julien Bouteloup, gmoney NFT, Jesus Perez Sanchez, Calvin Liu, Edgar.eth, Francesco Simoneschi, Ana Andrianova, Max Ament, Noah Jessop, Rezo Shmertz, Anthony Chen, Eli Krenzke, Ryon Nixon, Gustav Arentoft, Doo Wan Nam, Märt Kelder",,693,2025-07-28 16:29:08.450560
125,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-08-18 15:41:34.486663
193,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-09-05 19:28:59.083519
343,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-09-10 13:21:23.545758
459,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-09-22 10:10:27.870083
268,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-09-10 11:32:57.718775
537,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-11-24 20:09:23.964054
60,Symbiosis,symbiosis,defi,2021-10-21,Symbiosis Finance,Seed,2.0,"Ethereum, BSC, Avalanche, Polygon, Telos, Boba, Aurora, Milkomeda C1",Symbiosis Finance is a decentralized multi-chain liquidity enabler.,DeFi,DeFi & CeFi,,,"Blockchain.com Ventures, BTC Investment, DAO Maker, Gate.io, Injective, Kairon Labs, KuCoin Ventures, Primitive Ventures, Shima Capital, Wave Financial Group",,1594,2025-07-28 16:29:08.450560
48,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-07-28 16:29:08.450560
256,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-09-10 11:32:57.718775
331,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-09-10 13:21:23.545758
525,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-11-24 20:09:23.964054
181,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-09-05 19:28:59.083519
113,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-08-18 15:41:34.486663
447,SynFutures,synfutures,defi,2023-10-19,SynFutures,Series B,22.0,"Polygon, Ethereum, zkSync Era, Arbitrum, BSC",Decentralized Derivatives Protocol,DEX,,https://x.com/SynFuturesDefi/status/1714997347837448620,Pantera Capital,"Hashkey Capital, SIG DT Investments",,3061,2025-09-22 10:10:27.870083
524,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-11-24 20:09:23.964054
47,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-07-28 16:29:08.450560
446,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-09-22 10:10:27.870083
330,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-09-10 13:21:23.545758
112,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-08-18 15:41:34.486663
255,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-09-10 11:32:57.718775
180,SynFutures,synfutures,defi,2021-06-16,SynFutures,Series A,14.0,"Ethereum, Polygon, Arbitrum, BSC",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,,"Bybit, CMS, Framework Ventures, IOSG Ventures, Kronos Research, Pantera Capital, Parachain Ventures, Polychain, Wintermute Trading",,2328,2025-09-05 19:28:59.083519
329,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-09-10 13:21:23.545758
46,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-07-28 16:29:08.450560
179,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-09-05 19:28:59.083519
523,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-11-24 20:09:23.964054
254,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-09-10 11:32:57.718775
111,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-08-18 15:41:34.486663
445,SynFutures,synfutures,defi,2021-01-01,SynFutures,Seed,1.4,"Polygon, BSC, Arbitrum",SynFutures is a next generation synthetic assets derivatives exchange focused on creating an open and trustless derivatives market .,DeFi,DeFi & CeFi,,"Dragonfly Capital, Standard Crypto",,,2328,2025-09-22 10:10:27.870083
390,Wormhole,wormhole,defi,2023-11-29,Wormhole,Private,225.0,"Acala, Algorand, Aptos, Arbitrum, Aurora, Avalanche, Base, BSC, Celo, Cosmos, Ethereum, Fantom, HydraDX, Injective, Karura, Klaytn, Moonbeam, Near, Oasis, Optimism, Osmosis, Polygon, Polkadot, SEI, Sui, Terra, XPLA","
",Infrastructure,Web3 Infrastructure & Tools,https://x.com/wormholecrypto/status/1729869578963222945?s=20,"Brevan Howard, Coinbase Ventures, Multicoin Capital, Jump Trading, ParaFi Capital, Dialectic, Borderless Capital, Arrington XRP Capital",Gate Ventures,2500.0,1541,2025-09-10 13:21:23.545758
